lib,chrs,start,stop,cos,width
results/06_tiger/lib16_MappedOn_tair10,Chr1,25915169,25915633,25915401,464
results/06_tiger/lib16_MappedOn_tair10,Chr3,9456597,9458204,9457401,1607
results/06_tiger/lib16_MappedOn_tair10,Chr3,10739224,10739540,10739382,316
results/06_tiger/lib16_MappedOn_tair10,Chr4,7436802,7437017,7436910,215
results/06_tiger/lib16_MappedOn_tair10,Chr5,8660677,8660742,8660709,65
results/06_tiger/lib16_MappedOn_tair10,Chr5,15971432,15972234,15971833,802
results/06_tiger/lib17_MappedOn_tair10,Chr1,16403077,16403466,16403271,389
results/06_tiger/lib17_MappedOn_tair10,Chr2,425002,425863,425432,861
results/06_tiger/lib17_MappedOn_tair10,Chr3,22910748,22911914,22911331,1166
results/06_tiger/lib17_MappedOn_tair10,Chr4,5142973,5143324,5143149,351
results/06_tiger/lib17_MappedOn_tair10,Chr4,9788379,9789097,9788738,718
results/06_tiger/lib17_MappedOn_tair10,Chr5,14913833,14914681,14914257,848
results/06_tiger/lib18_MappedOn_tair10,Chr1,21744619,21849617,21797118,104998
results/06_tiger/lib18_MappedOn_tair10,Chr1,24343959,24344724,24344341,765
results/06_tiger/lib18_MappedOn_tair10,Chr2,2922723,2923619,2923171,896
results/06_tiger/lib18_MappedOn_tair10,Chr3,21436957,21437010,21436983,53
results/06_tiger/lib18_MappedOn_tair10,Chr4,529434,529579,529506,145
results/06_tiger/lib18_MappedOn_tair10,Chr4,17459243,17460203,17459723,960
results/06_tiger/lib19_MappedOn_tair10,Chr1,23501264,23509118,23505191,7854
results/06_tiger/lib19_MappedOn_tair10,Chr2,1564045,1564456,1564251,411
results/06_tiger/lib19_MappedOn_tair10,Chr2,7410774,7410958,7410866,184
results/06_tiger/lib19_MappedOn_tair10,Chr3,9329234,9330130,9329682,896
results/06_tiger/lib19_MappedOn_tair10,Chr3,21949490,21950726,21950108,1236
results/06_tiger/lib19_MappedOn_tair10,Chr5,20209182,20212202,20210692,3020
results/06_tiger/lib19_MappedOn_tair10,Chr5,21975140,21975618,21975379,478
results/06_tiger/lib2_MappedOn_tair10,Chr1,1154106,1158465,1156286,4359
results/06_tiger/lib2_MappedOn_tair10,Chr1,8910712,8910785,8910748,73
results/06_tiger/lib2_MappedOn_tair10,Chr2,398897,399079,398988,182
results/06_tiger/lib2_MappedOn_tair10,Chr3,354835,354912,354873,77
results/06_tiger/lib2_MappedOn_tair10,Chr3,9835621,9836293,9835957,672
results/06_tiger/lib2_MappedOn_tair10,Chr3,11448839,11449151,11448995,312
results/06_tiger/lib2_MappedOn_tair10,Chr3,19584204,19586221,19585212,2017
results/06_tiger/lib2_MappedOn_tair10,Chr5,412134,412670,412402,536
results/06_tiger/lib2_MappedOn_tair10,Chr5,17723600,17723775,17723688,175
results/06_tiger/lib20_MappedOn_tair10,Chr1,17372754,17373046,17372900,292
results/06_tiger/lib20_MappedOn_tair10,Chr2,869793,870799,870296,1006
results/06_tiger/lib20_MappedOn_tair10,Chr2,9754000,9754301,9754150,301
results/06_tiger/lib20_MappedOn_tair10,Chr3,6593502,6604125,6598814,10623
results/06_tiger/lib20_MappedOn_tair10,Chr3,17268296,17268876,17268586,580
results/06_tiger/lib20_MappedOn_tair10,Chr4,5347190,5361796,5354493,14606
results/06_tiger/lib20_MappedOn_tair10,Chr4,5700959,5701150,5701055,191
results/06_tiger/lib20_MappedOn_tair10,Chr5,2101465,2101613,2101539,148
results/06_tiger/lib20_MappedOn_tair10,Chr5,8087793,8088523,8088158,730
results/06_tiger/lib21_MappedOn_tair10,Chr1,784491,784917,784704,426
results/06_tiger/lib21_MappedOn_tair10,Chr1,17294552,17294596,17294574,44
results/06_tiger/lib21_MappedOn_tair10,Chr2,6167617,6167944,6167781,327
results/06_tiger/lib21_MappedOn_tair10,Chr2,6505280,6505996,6505638,716
results/06_tiger/lib21_MappedOn_tair10,Chr3,520421,520843,520632,422
results/06_tiger/lib21_MappedOn_tair10,Chr3,5644502,5645637,5645070,1135
results/06_tiger/lib21_MappedOn_tair10,Chr3,11282749,11282800,11282775,51
results/06_tiger/lib21_MappedOn_tair10,Chr4,5235111,5235324,5235217,213
results/06_tiger/lib21_MappedOn_tair10,Chr4,12357608,12358751,12358180,1143
results/06_tiger/lib21_MappedOn_tair10,Chr5,835606,836484,836045,878
results/06_tiger/lib21_MappedOn_tair10,Chr5,14881811,14882178,14881995,367
results/06_tiger/lib21_MappedOn_tair10,Chr5,16655293,16655383,16655338,90
results/06_tiger/lib21_MappedOn_tair10,Chr5,26288534,26289259,26288896,725
results/06_tiger/lib22_MappedOn_tair10,Chr1,10027994,10028457,10028226,463
results/06_tiger/lib22_MappedOn_tair10,Chr2,6799557,6801370,6800463,1813
results/06_tiger/lib22_MappedOn_tair10,Chr2,7253726,7253843,7253784,117
results/06_tiger/lib22_MappedOn_tair10,Chr3,7601969,7602694,7602331,725
results/06_tiger/lib22_MappedOn_tair10,Chr4,5466764,5467851,5467308,1087
results/06_tiger/lib22_MappedOn_tair10,Chr4,14157872,14163219,14160546,5347
results/06_tiger/lib22_MappedOn_tair10,Chr5,17873726,17874352,17874039,626
results/06_tiger/lib23_MappedOn_tair10,Chr1,16788237,16788271,16788254,34
results/06_tiger/lib23_MappedOn_tair10,Chr2,6795431,6795974,6795703,543
results/06_tiger/lib23_MappedOn_tair10,Chr3,5347800,5348737,5348268,937
results/06_tiger/lib23_MappedOn_tair10,Chr3,9497141,9497318,9497229,177
results/06_tiger/lib23_MappedOn_tair10,Chr3,19419687,19420101,19419894,414
results/06_tiger/lib23_MappedOn_tair10,Chr4,10189942,10191063,10190502,1121
results/06_tiger/lib23_MappedOn_tair10,Chr5,26567276,26567410,26567343,134
results/06_tiger/lib24_MappedOn_tair10,Chr2,539194,539493,539344,299
results/06_tiger/lib24_MappedOn_tair10,Chr3,17945561,17946476,17946019,915
results/06_tiger/lib24_MappedOn_tair10,Chr4,6997594,6997664,6997629,70
results/06_tiger/lib24_MappedOn_tair10,Chr4,10473179,10473440,10473309,261
results/06_tiger/lib24_MappedOn_tair10,Chr4,16197520,16198064,16197792,544
results/06_tiger/lib24_MappedOn_tair10,Chr5,14385852,14517670,14451761,131818
results/06_tiger/lib24_MappedOn_tair10,Chr5,26867665,26870208,26868937,2543
results/06_tiger/lib25_MappedOn_tair10,Chr1,23893442,23893671,23893556,229
results/06_tiger/lib25_MappedOn_tair10,Chr1,28870471,28876128,28873299,5657
results/06_tiger/lib25_MappedOn_tair10,Chr2,14855620,14855685,14855652,65
results/06_tiger/lib25_MappedOn_tair10,Chr3,2156926,2157444,2157185,518
results/06_tiger/lib25_MappedOn_tair10,Chr3,9085693,9096896,9091295,11203
results/06_tiger/lib25_MappedOn_tair10,Chr3,15658748,15659004,15658876,256
results/06_tiger/lib25_MappedOn_tair10,Chr3,20348159,20349666,20348913,1507
results/06_tiger/lib25_MappedOn_tair10,Chr4,8323443,8323445,8323444,2
results/06_tiger/lib25_MappedOn_tair10,Chr5,678903,679099,679001,196
results/06_tiger/lib25_MappedOn_tair10,Chr5,17624322,17624785,17624554,463
results/06_tiger/lib25_MappedOn_tair10,Chr5,17654887,17656754,17655821,1867
results/06_tiger/lib26_MappedOn_tair10,Chr1,1774709,1775142,1774925,433
results/06_tiger/lib26_MappedOn_tair10,Chr1,11216990,11217150,11217070,160
results/06_tiger/lib26_MappedOn_tair10,Chr3,4542106,4544105,4543106,1999
results/06_tiger/lib26_MappedOn_tair10,Chr3,15672568,15674945,15673756,2377
results/06_tiger/lib26_MappedOn_tair10,Chr4,10023085,10023905,10023495,820
results/06_tiger/lib26_MappedOn_tair10,Chr5,9355427,9356501,9355964,1074
results/06_tiger/lib26_MappedOn_tair10,Chr5,10297103,10297543,10297323,440
results/06_tiger/lib26_MappedOn_tair10,Chr5,26538178,26538633,26538406,455
results/06_tiger/lib27_MappedOn_tair10,Chr1,4378926,4379353,4379140,427
results/06_tiger/lib27_MappedOn_tair10,Chr2,985201,986225,985713,1024
results/06_tiger/lib27_MappedOn_tair10,Chr2,17984715,17984949,17984832,234
results/06_tiger/lib27_MappedOn_tair10,Chr3,9644061,9645056,9644559,995
results/06_tiger/lib27_MappedOn_tair10,Chr4,5636677,5636855,5636766,178
results/06_tiger/lib27_MappedOn_tair10,Chr5,14641503,14642256,14641879,753
results/06_tiger/lib27_MappedOn_tair10,Chr5,16428059,16428536,16428297,477
results/06_tiger/lib28_MappedOn_tair10,Chr1,5021513,5035603,5028558,14090
results/06_tiger/lib28_MappedOn_tair10,Chr1,21205320,21206937,21206128,1617
results/06_tiger/lib28_MappedOn_tair10,Chr1,23252063,23252141,23252102,78
results/06_tiger/lib28_MappedOn_tair10,Chr2,5536222,5537099,5536660,877
results/06_tiger/lib28_MappedOn_tair10,Chr2,7254483,7254663,7254573,180
results/06_tiger/lib28_MappedOn_tair10,Chr3,9543868,9543892,9543880,24
results/06_tiger/lib28_MappedOn_tair10,Chr3,19415362,19415988,19415675,626
results/06_tiger/lib28_MappedOn_tair10,Chr4,489556,489722,489639,166
results/06_tiger/lib28_MappedOn_tair10,Chr4,10493373,10493563,10493468,190
results/06_tiger/lib28_MappedOn_tair10,Chr5,10185520,10185807,10185664,287
results/06_tiger/lib29_MappedOn_tair10,Chr1,17223430,17223472,17223451,42
results/06_tiger/lib29_MappedOn_tair10,Chr1,22596588,22601456,22599022,4868
results/06_tiger/lib29_MappedOn_tair10,Chr2,7124782,7125033,7124908,251
results/06_tiger/lib29_MappedOn_tair10,Chr3,2995942,2996051,2995996,109
results/06_tiger/lib29_MappedOn_tair10,Chr3,15983327,15983643,15983485,316
results/06_tiger/lib29_MappedOn_tair10,Chr3,16779295,16779997,16779646,702
results/06_tiger/lib29_MappedOn_tair10,Chr4,5334856,5335364,5335110,508
results/06_tiger/lib29_MappedOn_tair10,Chr4,16505512,16505649,16505580,137
results/06_tiger/lib29_MappedOn_tair10,Chr5,10613938,10614022,10613980,84
results/06_tiger/lib3_MappedOn_tair10,Chr1,3926949,3927056,3927003,107
results/06_tiger/lib3_MappedOn_tair10,Chr1,11619582,11620629,11620106,1047
results/06_tiger/lib3_MappedOn_tair10,Chr1,24496851,24497142,24496997,291
results/06_tiger/lib3_MappedOn_tair10,Chr2,15226954,15228915,15227934,1961
results/06_tiger/lib3_MappedOn_tair10,Chr2,18259080,18259112,18259096,32
results/06_tiger/lib3_MappedOn_tair10,Chr4,363978,364047,364012,69
results/06_tiger/lib3_MappedOn_tair10,Chr4,7375769,7376367,7376068,598
results/06_tiger/lib3_MappedOn_tair10,Chr5,352047,353273,352660,1226
results/06_tiger/lib3_MappedOn_tair10,Chr5,9716705,9716901,9716803,196
results/06_tiger/lib30_MappedOn_tair10,Chr1,16780165,16781366,16780765,1201
results/06_tiger/lib30_MappedOn_tair10,Chr1,25380147,25380734,25380441,587
results/06_tiger/lib30_MappedOn_tair10,Chr1,29209535,29210295,29209915,760
results/06_tiger/lib30_MappedOn_tair10,Chr2,370163,371715,370939,1552
results/06_tiger/lib30_MappedOn_tair10,Chr2,17887845,17889159,17888502,1314
results/06_tiger/lib30_MappedOn_tair10,Chr3,576602,576758,576680,156
results/06_tiger/lib30_MappedOn_tair10,Chr3,10369531,10370305,10369918,774
results/06_tiger/lib30_MappedOn_tair10,Chr3,19796894,19797847,19797370,953
results/06_tiger/lib30_MappedOn_tair10,Chr4,16529330,16530470,16529900,1140
results/06_tiger/lib30_MappedOn_tair10,Chr5,9967690,9967780,9967735,90
results/06_tiger/lib30_MappedOn_tair10,Chr5,13880957,13882391,13881674,1434
results/06_tiger/lib30_MappedOn_tair10,Chr5,21805297,21806203,21805750,906
results/06_tiger/lib31_MappedOn_tair10,Chr1,8155374,8156288,8155831,914
results/06_tiger/lib31_MappedOn_tair10,Chr2,10809940,10810103,10810022,163
results/06_tiger/lib31_MappedOn_tair10,Chr2,12005391,12006181,12005786,790
results/06_tiger/lib31_MappedOn_tair10,Chr4,1482233,1483785,1483009,1552
results/06_tiger/lib31_MappedOn_tair10,Chr5,5205581,5205614,5205597,33
results/06_tiger/lib31_MappedOn_tair10,Chr5,9913592,9913838,9913715,246
results/06_tiger/lib31_MappedOn_tair10,Chr5,19143274,19144203,19143738,929
results/06_tiger/lib31_MappedOn_tair10,Chr5,26245810,26246502,26246156,692
results/06_tiger/lib32_MappedOn_tair10,Chr2,10448757,10449131,10448944,374
results/06_tiger/lib32_MappedOn_tair10,Chr4,1533888,1534345,1534116,457
results/06_tiger/lib32_MappedOn_tair10,Chr4,5380541,5380625,5380583,84
results/06_tiger/lib32_MappedOn_tair10,Chr5,9763462,9763647,9763554,185
results/06_tiger/lib32_MappedOn_tair10,Chr5,17154764,17155986,17155375,1222
results/06_tiger/lib33_MappedOn_tair10,Chr1,4191922,4193460,4192691,1538
results/06_tiger/lib33_MappedOn_tair10,Chr3,3995687,3995932,3995809,245
results/06_tiger/lib33_MappedOn_tair10,Chr3,10143420,10143738,10143579,318
results/06_tiger/lib33_MappedOn_tair10,Chr4,6221086,6221188,6221137,102
results/06_tiger/lib33_MappedOn_tair10,Chr4,16579635,16580149,16579892,514
results/06_tiger/lib33_MappedOn_tair10,Chr5,5358425,5358547,5358486,122
results/06_tiger/lib34_MappedOn_tair10,Chr1,19911633,19912314,19911973,681
results/06_tiger/lib34_MappedOn_tair10,Chr1,26089930,26090826,26090378,896
results/06_tiger/lib34_MappedOn_tair10,Chr2,14044481,14044958,14044719,477
results/06_tiger/lib34_MappedOn_tair10,Chr3,8001879,8002040,8001959,161
results/06_tiger/lib34_MappedOn_tair10,Chr5,5898407,5899315,5898861,908
results/06_tiger/lib34_MappedOn_tair10,Chr5,23092790,23093651,23093220,861
results/06_tiger/lib35_MappedOn_tair10,Chr1,23779534,23779730,23779632,196
results/06_tiger/lib35_MappedOn_tair10,Chr2,6291370,6292051,6291710,681
results/06_tiger/lib35_MappedOn_tair10,Chr2,12997239,12997299,12997269,60
results/06_tiger/lib35_MappedOn_tair10,Chr4,7398435,7399270,7398853,835
results/06_tiger/lib35_MappedOn_tair10,Chr5,25260485,25263804,25262145,3319
results/06_tiger/lib36_MappedOn_tair10,Chr1,23260440,23260446,23260443,6
results/06_tiger/lib36_MappedOn_tair10,Chr2,6034289,6034638,6034463,349
results/06_tiger/lib36_MappedOn_tair10,Chr3,8902956,8903174,8903065,218
results/06_tiger/lib36_MappedOn_tair10,Chr4,369290,369818,369554,528
results/06_tiger/lib36_MappedOn_tair10,Chr4,415830,416731,416280,901
results/06_tiger/lib36_MappedOn_tair10,Chr4,17438814,17438875,17438844,61
results/06_tiger/lib36_MappedOn_tair10,Chr5,8085140,8085492,8085316,352
results/06_tiger/lib36_MappedOn_tair10,Chr5,23063473,23063714,23063593,241
results/06_tiger/lib37_MappedOn_tair10,Chr1,16264932,16265081,16265006,149
results/06_tiger/lib37_MappedOn_tair10,Chr1,29656730,29658553,29657642,1823
results/06_tiger/lib37_MappedOn_tair10,Chr2,9697139,9697542,9697341,403
results/06_tiger/lib37_MappedOn_tair10,Chr3,8897231,8898570,8897901,1339
results/06_tiger/lib37_MappedOn_tair10,Chr3,11758662,11758959,11758810,297
results/06_tiger/lib37_MappedOn_tair10,Chr4,1307837,1308125,1307981,288
results/06_tiger/lib37_MappedOn_tair10,Chr4,15515886,15516412,15516149,526
results/06_tiger/lib37_MappedOn_tair10,Chr5,5883832,5884051,5883942,219
results/06_tiger/lib37_MappedOn_tair10,Chr5,24456453,24456704,24456579,251
results/06_tiger/lib38_MappedOn_tair10,Chr1,12476264,12476330,12476297,66
results/06_tiger/lib38_MappedOn_tair10,Chr1,29526975,29527015,29526995,40
results/06_tiger/lib38_MappedOn_tair10,Chr2,669114,669558,669336,444
results/06_tiger/lib38_MappedOn_tair10,Chr2,858322,859495,858908,1173
results/06_tiger/lib38_MappedOn_tair10,Chr4,8385673,8386028,8385851,355
results/06_tiger/lib38_MappedOn_tair10,Chr5,8916244,8917381,8916812,1137
results/06_tiger/lib39_MappedOn_tair10,Chr1,28303611,28304294,28303953,683
results/06_tiger/lib39_MappedOn_tair10,Chr2,12137328,12138097,12137712,769
results/06_tiger/lib39_MappedOn_tair10,Chr2,14990497,14990547,14990522,50
results/06_tiger/lib39_MappedOn_tair10,Chr3,9836293,9837698,9836995,1405
results/06_tiger/lib39_MappedOn_tair10,Chr3,11788354,11788540,11788447,186
results/06_tiger/lib39_MappedOn_tair10,Chr5,1668652,1669685,1669168,1033
results/06_tiger/lib39_MappedOn_tair10,Chr5,25113452,25114232,25113842,780
results/06_tiger/lib4_MappedOn_tair10,Chr1,7314635,7314694,7314665,59
results/06_tiger/lib4_MappedOn_tair10,Chr1,17526986,17527146,17527066,160
results/06_tiger/lib4_MappedOn_tair10,Chr1,24469810,24469918,24469864,108
results/06_tiger/lib4_MappedOn_tair10,Chr2,9318918,9318992,9318955,74
results/06_tiger/lib4_MappedOn_tair10,Chr2,15052502,15053848,15053175,1346
results/06_tiger/lib4_MappedOn_tair10,Chr3,17254846,17258036,17256441,3190
results/06_tiger/lib4_MappedOn_tair10,Chr4,11149580,11149868,11149724,288
results/06_tiger/lib4_MappedOn_tair10,Chr5,13768645,13770925,13769785,2280
results/06_tiger/lib40_MappedOn_tair10,Chr1,6643505,6645247,6644376,1742
results/06_tiger/lib40_MappedOn_tair10,Chr2,6941825,6947892,6944859,6067
results/06_tiger/lib40_MappedOn_tair10,Chr2,9719842,9720822,9720332,980
results/06_tiger/lib40_MappedOn_tair10,Chr3,8657514,8657776,8657645,262
results/06_tiger/lib40_MappedOn_tair10,Chr4,2817901,2818038,2817969,137
results/06_tiger/lib40_MappedOn_tair10,Chr4,15841397,15841764,15841581,367
results/06_tiger/lib40_MappedOn_tair10,Chr5,20018032,20019190,20018611,1158
results/06_tiger/lib41_MappedOn_tair10,Chr1,12420767,12421133,12420950,366
results/06_tiger/lib41_MappedOn_tair10,Chr2,1639955,1640307,1640131,352
results/06_tiger/lib41_MappedOn_tair10,Chr2,7037706,7037766,7037736,60
results/06_tiger/lib41_MappedOn_tair10,Chr3,16620944,16621385,16621164,441
results/06_tiger/lib41_MappedOn_tair10,Chr4,5447287,5447555,5447421,268
results/06_tiger/lib41_MappedOn_tair10,Chr4,9446928,9447017,9446972,89
results/06_tiger/lib41_MappedOn_tair10,Chr4,10763842,10764411,10764126,569
results/06_tiger/lib41_MappedOn_tair10,Chr5,5420661,5421619,5421140,958
results/06_tiger/lib41_MappedOn_tair10,Chr5,15809996,15810733,15810364,737
results/06_tiger/lib42_MappedOn_tair10,Chr1,17328069,17328132,17328101,63
results/06_tiger/lib42_MappedOn_tair10,Chr2,537917,538196,538057,279
results/06_tiger/lib42_MappedOn_tair10,Chr4,133527,134356,133941,829
results/06_tiger/lib42_MappedOn_tair10,Chr4,18295085,18295333,18295209,248
results/06_tiger/lib42_MappedOn_tair10,Chr5,444043,444079,444061,36
results/06_tiger/lib42_MappedOn_tair10,Chr5,10494949,10495117,10495033,168
results/06_tiger/lib42_MappedOn_tair10,Chr5,26806880,26807809,26807344,929
results/06_tiger/lib43_MappedOn_tair10,Chr1,792057,797322,794689,5265
results/06_tiger/lib43_MappedOn_tair10,Chr1,8919881,8920494,8920187,613
results/06_tiger/lib43_MappedOn_tair10,Chr1,25724322,25724344,25724333,22
results/06_tiger/lib43_MappedOn_tair10,Chr2,2316442,2316588,2316515,146
results/06_tiger/lib43_MappedOn_tair10,Chr2,18495653,18496600,18496127,947
results/06_tiger/lib43_MappedOn_tair10,Chr3,11064805,11065294,11065049,489
results/06_tiger/lib43_MappedOn_tair10,Chr4,5365004,5365189,5365096,185
results/06_tiger/lib43_MappedOn_tair10,Chr5,5560813,5560905,5560859,92
results/06_tiger/lib43_MappedOn_tair10,Chr5,7689500,7689546,7689523,46
results/06_tiger/lib43_MappedOn_tair10,Chr5,15872917,15872978,15872947,61
results/06_tiger/lib44_MappedOn_tair10,Chr1,8572187,8573476,8572831,1289
results/06_tiger/lib44_MappedOn_tair10,Chr1,30034716,30035131,30034924,415
results/06_tiger/lib44_MappedOn_tair10,Chr2,10307986,10308968,10308477,982
results/06_tiger/lib44_MappedOn_tair10,Chr3,5516561,5517084,5516823,523
results/06_tiger/lib44_MappedOn_tair10,Chr3,8931142,8931245,8931194,103
results/06_tiger/lib44_MappedOn_tair10,Chr4,7434698,7434853,7434776,155
results/06_tiger/lib44_MappedOn_tair10,Chr4,9253974,9254191,9254082,217
results/06_tiger/lib44_MappedOn_tair10,Chr5,21622137,21622468,21622303,331
results/06_tiger/lib45_MappedOn_tair10,Chr1,26365671,26366111,26365891,440
results/06_tiger/lib45_MappedOn_tair10,Chr3,7579250,7579946,7579598,696
results/06_tiger/lib45_MappedOn_tair10,Chr3,18508971,18509674,18509323,703
results/06_tiger/lib45_MappedOn_tair10,Chr4,5299360,5299432,5299396,72
results/06_tiger/lib45_MappedOn_tair10,Chr5,7741902,7743066,7742484,1164
results/06_tiger/lib45_MappedOn_tair10,Chr5,20020512,20021708,20021110,1196
results/06_tiger/lib46_MappedOn_tair10,Chr1,27070256,27070752,27070504,496
results/06_tiger/lib46_MappedOn_tair10,Chr1,28954141,28954629,28954385,488
results/06_tiger/lib46_MappedOn_tair10,Chr2,12787552,12787765,12787658,213
results/06_tiger/lib46_MappedOn_tair10,Chr2,14351921,14352459,14352190,538
results/06_tiger/lib46_MappedOn_tair10,Chr3,10950822,10951558,10951190,736
results/06_tiger/lib46_MappedOn_tair10,Chr4,11307194,11309404,11308299,2210
results/06_tiger/lib46_MappedOn_tair10,Chr5,1598816,1600131,1599474,1315
results/06_tiger/lib46_MappedOn_tair10,Chr5,5234985,5235449,5235217,464
results/06_tiger/lib46_MappedOn_tair10,Chr5,25415214,25415433,25415324,219
results/06_tiger/lib47_MappedOn_tair10,Chr1,16483989,16484096,16484043,107
results/06_tiger/lib47_MappedOn_tair10,Chr2,19018562,19018569,19018566,7
results/06_tiger/lib47_MappedOn_tair10,Chr4,1510025,1510313,1510169,288
results/06_tiger/lib47_MappedOn_tair10,Chr4,17995857,17998829,17997343,2972
results/06_tiger/lib47_MappedOn_tair10,Chr5,380239,381294,380767,1055
results/06_tiger/lib47_MappedOn_tair10,Chr5,18158410,18158658,18158534,248
results/06_tiger/lib48_MappedOn_tair10,Chr1,3749321,3750088,3749705,767
results/06_tiger/lib48_MappedOn_tair10,Chr1,16707748,16707903,16707826,155
results/06_tiger/lib48_MappedOn_tair10,Chr1,26439849,26440608,26440229,759
results/06_tiger/lib48_MappedOn_tair10,Chr1,28976147,28976189,28976168,42
results/06_tiger/lib48_MappedOn_tair10,Chr2,227811,228665,228238,854
results/06_tiger/lib48_MappedOn_tair10,Chr2,15226397,15226954,15226675,557
results/06_tiger/lib48_MappedOn_tair10,Chr3,17151456,17151682,17151569,226
results/06_tiger/lib48_MappedOn_tair10,Chr3,19993953,19994579,19994266,626
results/06_tiger/lib48_MappedOn_tair10,Chr3,23066330,23066976,23066653,646
results/06_tiger/lib48_MappedOn_tair10,Chr4,5739933,5740037,5739985,104
results/06_tiger/lib48_MappedOn_tair10,Chr4,6584670,6584754,6584712,84
results/06_tiger/lib48_MappedOn_tair10,Chr5,1376072,1376225,1376148,153
results/06_tiger/lib48_MappedOn_tair10,Chr5,16029246,16029623,16029434,377
results/06_tiger/lib49_MappedOn_tair10,Chr2,5722192,5722271,5722232,79
results/06_tiger/lib49_MappedOn_tair10,Chr2,7253843,7254483,7254163,640
results/06_tiger/lib49_MappedOn_tair10,Chr2,19293566,19295607,19294586,2041
results/06_tiger/lib49_MappedOn_tair10,Chr3,10415154,10415922,10415538,768
results/06_tiger/lib49_MappedOn_tair10,Chr4,5231693,5232057,5231875,364
