lib,chrs,start,stop,cos,width
results/06_tiger/lib15_MappedOn_tair10,Chr2,115565,115824,115695,259
results/06_tiger/lib15_MappedOn_tair10,Chr2,10809444,10809529,10809486,85
results/06_tiger/lib15_MappedOn_tair10,Chr2,13289106,13290694,13289900,1588
results/06_tiger/lib15_MappedOn_tair10,Chr3,9038311,9038637,9038474,326
results/06_tiger/lib15_MappedOn_tair10,Chr4,5371219,5371250,5371235,31
results/06_tiger/lib15_MappedOn_tair10,Chr4,6853472,6854085,6853778,613
results/06_tiger/lib15_MappedOn_tair10,Chr5,8993152,8993668,8993410,516
results/06_tiger/lib15_MappedOn_tair10,Chr5,16926521,16926731,16926626,210
results/06_tiger/lib16_MappedOn_tair10,Chr1,16835561,16835617,16835589,56
results/06_tiger/lib16_MappedOn_tair10,Chr1,25432173,25432404,25432289,231
results/06_tiger/lib16_MappedOn_tair10,Chr2,112950,113118,113034,168
results/06_tiger/lib16_MappedOn_tair10,Chr2,6796694,6801370,6799032,4676
results/06_tiger/lib16_MappedOn_tair10,Chr2,15589759,15590220,15589989,461
results/06_tiger/lib16_MappedOn_tair10,Chr4,18460890,18461237,18461064,347
results/06_tiger/lib16_MappedOn_tair10,Chr5,17532742,17533016,17532879,274
results/06_tiger/lib17_MappedOn_tair10,Chr1,9459459,9459470,9459465,11
results/06_tiger/lib17_MappedOn_tair10,Chr1,13316385,13316959,13316672,574
results/06_tiger/lib17_MappedOn_tair10,Chr3,17478379,17478511,17478445,132
results/06_tiger/lib17_MappedOn_tair10,Chr5,25511542,25511940,25511741,398
results/06_tiger/lib18_MappedOn_tair10,Chr1,671312,671911,671612,599
results/06_tiger/lib18_MappedOn_tair10,Chr1,8145661,8145747,8145704,86
results/06_tiger/lib18_MappedOn_tair10,Chr1,18758001,18758246,18758123,245
results/06_tiger/lib18_MappedOn_tair10,Chr1,26331035,26331068,26331051,33
results/06_tiger/lib18_MappedOn_tair10,Chr1,29422171,29422753,29422462,582
results/06_tiger/lib18_MappedOn_tair10,Chr2,8985032,8985226,8985129,194
results/06_tiger/lib18_MappedOn_tair10,Chr2,10939876,10940721,10940298,845
results/06_tiger/lib18_MappedOn_tair10,Chr3,19134826,19136205,19135516,1379
results/06_tiger/lib18_MappedOn_tair10,Chr4,8695660,8697151,8696406,1491
results/06_tiger/lib18_MappedOn_tair10,Chr5,9063617,9064116,9063867,499
results/06_tiger/lib19_MappedOn_tair10,Chr1,12583196,12583284,12583240,88
results/06_tiger/lib19_MappedOn_tair10,Chr1,17857859,17858787,17858323,928
results/06_tiger/lib19_MappedOn_tair10,Chr2,17166948,17168060,17167504,1112
results/06_tiger/lib19_MappedOn_tair10,Chr3,8282126,8282562,8282344,436
results/06_tiger/lib19_MappedOn_tair10,Chr3,22789228,22789801,22789514,573
results/06_tiger/lib19_MappedOn_tair10,Chr5,18082123,18098476,18090299,16353
results/06_tiger/lib19_MappedOn_tair10,Chr5,19804610,19806818,19805714,2208
results/06_tiger/lib2_MappedOn_tair10,Chr1,11181018,11181238,11181128,220
results/06_tiger/lib2_MappedOn_tair10,Chr1,14001398,14004935,14003166,3537
results/06_tiger/lib2_MappedOn_tair10,Chr2,7049444,7050941,7050192,1497
results/06_tiger/lib2_MappedOn_tair10,Chr2,18472216,18473450,18472833,1234
results/06_tiger/lib2_MappedOn_tair10,Chr4,76516,76984,76750,468
results/06_tiger/lib2_MappedOn_tair10,Chr4,12609692,12609786,12609739,94
results/06_tiger/lib2_MappedOn_tair10,Chr5,18958442,18958800,18958621,358
results/06_tiger/lib2_MappedOn_tair10,Chr5,26809016,26809304,26809160,288
results/06_tiger/lib20_MappedOn_tair10,Chr1,737717,738655,738186,938
results/06_tiger/lib20_MappedOn_tair10,Chr1,2847808,2848821,2848314,1013
results/06_tiger/lib20_MappedOn_tair10,Chr1,17253039,17253368,17253203,329
results/06_tiger/lib20_MappedOn_tair10,Chr1,26076698,26076738,26076718,40
results/06_tiger/lib20_MappedOn_tair10,Chr2,400539,400873,400706,334
results/06_tiger/lib20_MappedOn_tair10,Chr2,12298889,12305063,12301976,6174
results/06_tiger/lib20_MappedOn_tair10,Chr3,11299064,11299211,11299138,147
results/06_tiger/lib20_MappedOn_tair10,Chr4,303969,304552,304261,583
results/06_tiger/lib20_MappedOn_tair10,Chr4,5453321,5453657,5453489,336
results/06_tiger/lib21_MappedOn_tair10,Chr1,16430542,16430791,16430666,249
results/06_tiger/lib21_MappedOn_tair10,Chr1,29381288,29381754,29381521,466
results/06_tiger/lib21_MappedOn_tair10,Chr2,7632404,7632646,7632525,242
results/06_tiger/lib21_MappedOn_tair10,Chr3,325752,326136,325944,384
results/06_tiger/lib21_MappedOn_tair10,Chr3,11047198,11047429,11047314,231
results/06_tiger/lib21_MappedOn_tair10,Chr4,5641065,5641241,5641153,176
results/06_tiger/lib21_MappedOn_tair10,Chr5,7097742,7098154,7097948,412
results/06_tiger/lib21_MappedOn_tair10,Chr5,8796203,8797215,8796709,1012
results/06_tiger/lib21_MappedOn_tair10,Chr5,14922223,14922310,14922267,87
results/06_tiger/lib21_MappedOn_tair10,Chr5,24092262,24094878,24093570,2616
results/06_tiger/lib22_MappedOn_tair10,Chr1,11127602,11128083,11127842,481
results/06_tiger/lib22_MappedOn_tair10,Chr2,14406922,14407341,14407132,419
results/06_tiger/lib22_MappedOn_tair10,Chr3,5262791,5263138,5262965,347
results/06_tiger/lib22_MappedOn_tair10,Chr3,14951424,14953502,14952463,2078
results/06_tiger/lib22_MappedOn_tair10,Chr4,5640254,5640520,5640387,266
results/06_tiger/lib22_MappedOn_tair10,Chr4,9925350,9925497,9925424,147
results/06_tiger/lib22_MappedOn_tair10,Chr5,7383587,7385164,7384375,1577
results/06_tiger/lib23_MappedOn_tair10,Chr1,1876944,1877122,1877033,178
results/06_tiger/lib23_MappedOn_tair10,Chr2,11290140,11290951,11290546,811
results/06_tiger/lib23_MappedOn_tair10,Chr2,11686349,11686767,11686558,418
results/06_tiger/lib23_MappedOn_tair10,Chr4,5464234,5464513,5464374,279
results/06_tiger/lib23_MappedOn_tair10,Chr4,8859305,8859410,8859357,105
results/06_tiger/lib23_MappedOn_tair10,Chr5,10282783,10282916,10282849,133
results/06_tiger/lib23_MappedOn_tair10,Chr5,14820057,14820209,14820133,152
results/06_tiger/lib23_MappedOn_tair10,Chr5,26220036,26221128,26220582,1092
results/06_tiger/lib24_MappedOn_tair10,Chr1,11687172,11687852,11687512,680
results/06_tiger/lib24_MappedOn_tair10,Chr1,12870319,12870356,12870337,37
results/06_tiger/lib24_MappedOn_tair10,Chr1,28691673,28707111,28699392,15438
results/06_tiger/lib24_MappedOn_tair10,Chr2,4941632,4941638,4941635,6
results/06_tiger/lib24_MappedOn_tair10,Chr2,12002771,12004160,12003465,1389
results/06_tiger/lib24_MappedOn_tair10,Chr3,9496147,9496157,9496152,10
results/06_tiger/lib24_MappedOn_tair10,Chr4,5159065,5161680,5160373,2615
results/06_tiger/lib24_MappedOn_tair10,Chr5,13352821,13357479,13355150,4658
results/06_tiger/lib24_MappedOn_tair10,Chr5,15071399,15071480,15071439,81
results/06_tiger/lib25_MappedOn_tair10,Chr2,262044,262211,262128,167
results/06_tiger/lib25_MappedOn_tair10,Chr3,18659577,18660053,18659815,476
results/06_tiger/lib25_MappedOn_tair10,Chr4,17225348,17227343,17226346,1995
results/06_tiger/lib25_MappedOn_tair10,Chr5,1378619,1379059,1378839,440
results/06_tiger/lib25_MappedOn_tair10,Chr5,21997972,21998162,21998067,190
results/06_tiger/lib26_MappedOn_tair10,Chr1,12421398,12422113,12421756,715
results/06_tiger/lib26_MappedOn_tair10,Chr1,23045824,23046520,23046172,696
results/06_tiger/lib26_MappedOn_tair10,Chr2,166339,167062,166701,723
results/06_tiger/lib26_MappedOn_tair10,Chr3,9175880,9176160,9176020,280
results/06_tiger/lib26_MappedOn_tair10,Chr4,623181,624095,623638,914
results/06_tiger/lib26_MappedOn_tair10,Chr5,6450558,6450774,6450666,216
results/06_tiger/lib26_MappedOn_tair10,Chr5,15444754,15445604,15445179,850
results/06_tiger/lib27_MappedOn_tair10,Chr1,7924624,7924759,7924692,135
results/06_tiger/lib27_MappedOn_tair10,Chr2,1599036,1599097,1599066,61
results/06_tiger/lib27_MappedOn_tair10,Chr3,2838700,2841199,2839950,2499
results/06_tiger/lib27_MappedOn_tair10,Chr3,11745009,11745471,11745240,462
results/06_tiger/lib27_MappedOn_tair10,Chr4,10702388,10702413,10702400,25
results/06_tiger/lib27_MappedOn_tair10,Chr5,9005572,9005994,9005783,422
results/06_tiger/lib27_MappedOn_tair10,Chr5,13621799,13621949,13621874,150
results/06_tiger/lib28_MappedOn_tair10,Chr1,499954,502177,501066,2223
results/06_tiger/lib28_MappedOn_tair10,Chr1,14158111,14158128,14158119,17
results/06_tiger/lib28_MappedOn_tair10,Chr1,25319517,25319769,25319643,252
results/06_tiger/lib28_MappedOn_tair10,Chr2,9563116,9563501,9563308,385
results/06_tiger/lib28_MappedOn_tair10,Chr3,8911779,8912351,8912065,572
results/06_tiger/lib28_MappedOn_tair10,Chr3,16712528,16712834,16712681,306
results/06_tiger/lib28_MappedOn_tair10,Chr4,144603,144765,144684,162
results/06_tiger/lib28_MappedOn_tair10,Chr4,17956612,17960131,17958372,3519
results/06_tiger/lib28_MappedOn_tair10,Chr5,8914008,8916244,8915126,2236
results/06_tiger/lib28_MappedOn_tair10,Chr5,9077649,9077815,9077732,166
results/06_tiger/lib28_MappedOn_tair10,Chr5,26236560,26236674,26236617,114
results/06_tiger/lib29_MappedOn_tair10,Chr1,7787720,7788917,7788318,1197
results/06_tiger/lib29_MappedOn_tair10,Chr1,17833995,17834401,17834198,406
results/06_tiger/lib29_MappedOn_tair10,Chr2,1661964,1662912,1662438,948
results/06_tiger/lib29_MappedOn_tair10,Chr3,7540785,7541231,7541008,446
results/06_tiger/lib29_MappedOn_tair10,Chr4,6424545,6425346,6424945,801
results/06_tiger/lib29_MappedOn_tair10,Chr4,8373775,8374408,8374091,633
results/06_tiger/lib29_MappedOn_tair10,Chr4,16501196,16502118,16501657,922
results/06_tiger/lib29_MappedOn_tair10,Chr5,5766381,5766860,5766621,479
results/06_tiger/lib29_MappedOn_tair10,Chr5,15912870,15913056,15912963,186
results/06_tiger/lib3_MappedOn_tair10,Chr1,17169045,17169291,17169168,246
results/06_tiger/lib3_MappedOn_tair10,Chr1,28455409,28456198,28455803,789
results/06_tiger/lib3_MappedOn_tair10,Chr2,883098,883708,883403,610
results/06_tiger/lib3_MappedOn_tair10,Chr2,1682756,1683082,1682919,326
results/06_tiger/lib3_MappedOn_tair10,Chr3,9649378,9649555,9649466,177
results/06_tiger/lib3_MappedOn_tair10,Chr3,11106228,11106273,11106250,45
results/06_tiger/lib3_MappedOn_tair10,Chr4,5748460,5749312,5748886,852
results/06_tiger/lib3_MappedOn_tair10,Chr4,17808838,17814773,17811806,5935
results/06_tiger/lib3_MappedOn_tair10,Chr5,24954572,24954629,24954600,57
results/06_tiger/lib30_MappedOn_tair10,Chr1,171924,172053,171988,129
results/06_tiger/lib30_MappedOn_tair10,Chr1,10276718,10276790,10276754,72
results/06_tiger/lib30_MappedOn_tair10,Chr2,258945,259019,258982,74
results/06_tiger/lib30_MappedOn_tair10,Chr2,18338318,18338515,18338416,197
results/06_tiger/lib30_MappedOn_tair10,Chr3,5307479,5311412,5309445,3933
results/06_tiger/lib30_MappedOn_tair10,Chr3,18578559,18578598,18578579,39
results/06_tiger/lib30_MappedOn_tair10,Chr4,506570,506945,506758,375
results/06_tiger/lib30_MappedOn_tair10,Chr4,10379566,10380231,10379898,665
results/06_tiger/lib30_MappedOn_tair10,Chr4,12985316,12985786,12985551,470
results/06_tiger/lib30_MappedOn_tair10,Chr5,661269,661566,661417,297
results/06_tiger/lib30_MappedOn_tair10,Chr5,8567359,8567471,8567415,112
results/06_tiger/lib31_MappedOn_tair10,Chr1,2626307,2627283,2626795,976
results/06_tiger/lib31_MappedOn_tair10,Chr2,15779392,15779739,15779566,347
results/06_tiger/lib31_MappedOn_tair10,Chr3,11248340,11248834,11248587,494
results/06_tiger/lib31_MappedOn_tair10,Chr3,23194373,23195662,23195017,1289
results/06_tiger/lib31_MappedOn_tair10,Chr4,5435661,5435843,5435752,182
results/06_tiger/lib31_MappedOn_tair10,Chr4,18183130,18183171,18183150,41
results/06_tiger/lib31_MappedOn_tair10,Chr5,1936632,1937741,1937186,1109
results/06_tiger/lib31_MappedOn_tair10,Chr5,15587454,15587983,15587718,529
results/06_tiger/lib31_MappedOn_tair10,Chr5,22178793,22179273,22179033,480
results/06_tiger/lib32_MappedOn_tair10,Chr2,6467032,6467123,6467078,91
results/06_tiger/lib32_MappedOn_tair10,Chr2,7048660,7048981,7048820,321
results/06_tiger/lib32_MappedOn_tair10,Chr3,16124160,16124619,16124390,459
results/06_tiger/lib32_MappedOn_tair10,Chr4,6036184,6037145,6036664,961
results/06_tiger/lib32_MappedOn_tair10,Chr5,9077904,9078299,9078102,395
results/06_tiger/lib33_MappedOn_tair10,Chr1,1147537,1148269,1147903,732
results/06_tiger/lib33_MappedOn_tair10,Chr1,10262446,10262456,10262451,10
results/06_tiger/lib33_MappedOn_tair10,Chr1,21191554,21191558,21191556,4
results/06_tiger/lib33_MappedOn_tair10,Chr2,18645069,18646358,18645713,1289
results/06_tiger/lib33_MappedOn_tair10,Chr5,804960,805784,805372,824
results/06_tiger/lib33_MappedOn_tair10,Chr5,18453651,18454285,18453968,634
results/06_tiger/lib34_MappedOn_tair10,Chr1,19899094,19899465,19899280,371
results/06_tiger/lib34_MappedOn_tair10,Chr1,26334476,26334826,26334651,350
results/06_tiger/lib34_MappedOn_tair10,Chr3,10023272,10023303,10023288,31
results/06_tiger/lib34_MappedOn_tair10,Chr4,10729947,10730064,10730005,117
results/06_tiger/lib34_MappedOn_tair10,Chr5,9966448,9966676,9966562,228
results/06_tiger/lib35_MappedOn_tair10,Chr1,7700049,7700733,7700391,684
results/06_tiger/lib35_MappedOn_tair10,Chr1,25531005,25531765,25531385,760
results/06_tiger/lib35_MappedOn_tair10,Chr2,6467032,6467123,6467078,91
results/06_tiger/lib35_MappedOn_tair10,Chr2,18495653,18496600,18496127,947
results/06_tiger/lib35_MappedOn_tair10,Chr3,14906337,14906869,14906603,532
results/06_tiger/lib35_MappedOn_tair10,Chr4,5247240,5247294,5247267,54
results/06_tiger/lib35_MappedOn_tair10,Chr4,11864917,11865095,11865006,178
results/06_tiger/lib35_MappedOn_tair10,Chr5,14878055,14878310,14878183,255
results/06_tiger/lib36_MappedOn_tair10,Chr1,7371512,7372064,7371788,552
results/06_tiger/lib36_MappedOn_tair10,Chr1,18838124,18838616,18838370,492
results/06_tiger/lib36_MappedOn_tair10,Chr1,20137661,20137808,20137735,147
results/06_tiger/lib36_MappedOn_tair10,Chr2,4307930,4307956,4307943,26
results/06_tiger/lib36_MappedOn_tair10,Chr2,6035305,6035766,6035535,461
results/06_tiger/lib36_MappedOn_tair10,Chr3,102646,102694,102670,48
results/06_tiger/lib36_MappedOn_tair10,Chr3,3073193,3075252,3074223,2059
results/06_tiger/lib36_MappedOn_tair10,Chr3,15402754,15403798,15403276,1044
results/06_tiger/lib36_MappedOn_tair10,Chr4,646968,647292,647130,324
results/06_tiger/lib36_MappedOn_tair10,Chr4,17638633,17638794,17638713,161
results/06_tiger/lib36_MappedOn_tair10,Chr5,8799633,8799898,8799765,265
results/06_tiger/lib36_MappedOn_tair10,Chr5,10484925,10485195,10485060,270
results/06_tiger/lib37_MappedOn_tair10,Chr1,21163547,21163764,21163655,217
results/06_tiger/lib37_MappedOn_tair10,Chr1,22344275,22344561,22344418,286
results/06_tiger/lib37_MappedOn_tair10,Chr2,2312998,2313064,2313031,66
results/06_tiger/lib37_MappedOn_tair10,Chr2,11435696,11435847,11435772,151
results/06_tiger/lib37_MappedOn_tair10,Chr2,12411100,12411389,12411244,289
results/06_tiger/lib37_MappedOn_tair10,Chr3,8986720,8987184,8986952,464
results/06_tiger/lib37_MappedOn_tair10,Chr3,19409443,19411833,19410638,2390
results/06_tiger/lib37_MappedOn_tair10,Chr5,3045362,3045516,3045439,154
results/06_tiger/lib38_MappedOn_tair10,Chr1,17527146,17527351,17527248,205
results/06_tiger/lib38_MappedOn_tair10,Chr3,9472642,9473158,9472900,516
results/06_tiger/lib38_MappedOn_tair10,Chr3,16243021,16250451,16246736,7430
results/06_tiger/lib38_MappedOn_tair10,Chr4,5143324,5143455,5143390,131
results/06_tiger/lib38_MappedOn_tair10,Chr4,11275327,11275597,11275462,270
results/06_tiger/lib39_MappedOn_tair10,Chr1,8147771,8148803,8148287,1032
results/06_tiger/lib39_MappedOn_tair10,Chr1,8164665,8164994,8164829,329
results/06_tiger/lib39_MappedOn_tair10,Chr3,8949524,8951102,8950313,1578
results/06_tiger/lib39_MappedOn_tair10,Chr4,122946,123697,123322,751
results/06_tiger/lib39_MappedOn_tair10,Chr4,7415645,7415868,7415757,223
results/06_tiger/lib4_MappedOn_tair10,Chr1,1549147,1549454,1549301,307
results/06_tiger/lib4_MappedOn_tair10,Chr3,8585202,8585374,8585288,172
results/06_tiger/lib4_MappedOn_tair10,Chr4,484029,484088,484059,59
results/06_tiger/lib4_MappedOn_tair10,Chr4,1484138,1484698,1484418,560
results/06_tiger/lib4_MappedOn_tair10,Chr4,17670233,17671225,17670729,992
results/06_tiger/lib4_MappedOn_tair10,Chr5,9718504,9718811,9718658,307
results/06_tiger/lib4_MappedOn_tair10,Chr5,22988925,22990194,22989559,1269
results/06_tiger/lib40_MappedOn_tair10,Chr1,19694584,19695428,19695006,844
results/06_tiger/lib40_MappedOn_tair10,Chr2,607682,607842,607762,160
results/06_tiger/lib40_MappedOn_tair10,Chr3,9008354,9009482,9008918,1128
results/06_tiger/lib40_MappedOn_tair10,Chr5,15740114,15740225,15740170,111
results/06_tiger/lib41_MappedOn_tair10,Chr1,8686052,8686237,8686144,185
results/06_tiger/lib41_MappedOn_tair10,Chr2,258703,258945,258824,242
results/06_tiger/lib41_MappedOn_tair10,Chr2,5542164,5542392,5542278,228
results/06_tiger/lib41_MappedOn_tair10,Chr2,18439505,18440051,18439778,546
results/06_tiger/lib41_MappedOn_tair10,Chr3,11530029,11530147,11530088,118
results/06_tiger/lib41_MappedOn_tair10,Chr3,18251107,18251222,18251165,115
results/06_tiger/lib41_MappedOn_tair10,Chr3,23135276,23145526,23140401,10250
results/06_tiger/lib41_MappedOn_tair10,Chr4,10385076,10385382,10385229,306
results/06_tiger/lib41_MappedOn_tair10,Chr4,17797773,17798288,17798031,515
results/06_tiger/lib41_MappedOn_tair10,Chr5,814586,815105,814846,519
results/06_tiger/lib41_MappedOn_tair10,Chr5,15665462,15665603,15665532,141
results/06_tiger/lib41_MappedOn_tair10,Chr5,21698184,21698393,21698288,209
results/06_tiger/lib42_MappedOn_tair10,Chr1,523868,549671,536770,25803
results/06_tiger/lib42_MappedOn_tair10,Chr1,28863622,28864166,28863894,544
results/06_tiger/lib42_MappedOn_tair10,Chr2,12631021,12631242,12631131,221
results/06_tiger/lib42_MappedOn_tair10,Chr3,618462,618476,618469,14
results/06_tiger/lib42_MappedOn_tair10,Chr3,17127305,17127693,17127499,388
results/06_tiger/lib42_MappedOn_tair10,Chr4,17672413,17673622,17673017,1209
results/06_tiger/lib42_MappedOn_tair10,Chr5,800617,800866,800741,249
results/06_tiger/lib43_MappedOn_tair10,Chr1,11827586,11827897,11827742,311
results/06_tiger/lib43_MappedOn_tair10,Chr1,16560678,16560826,16560752,148
results/06_tiger/lib43_MappedOn_tair10,Chr2,16609594,16609910,16609752,316
results/06_tiger/lib43_MappedOn_tair10,Chr3,6164355,6164430,6164393,75
results/06_tiger/lib43_MappedOn_tair10,Chr5,1411592,1412380,1411986,788
results/06_tiger/lib44_MappedOn_tair10,Chr1,7946618,7946621,7946620,3
results/06_tiger/lib44_MappedOn_tair10,Chr1,16839776,16839907,16839842,131
results/06_tiger/lib44_MappedOn_tair10,Chr2,10214815,10215251,10215033,436
results/06_tiger/lib44_MappedOn_tair10,Chr3,17420849,17420998,17420923,149
results/06_tiger/lib44_MappedOn_tair10,Chr4,6862960,6863134,6863047,174
results/06_tiger/lib44_MappedOn_tair10,Chr5,23293740,23293870,23293805,130
results/06_tiger/lib45_MappedOn_tair10,Chr1,17286119,17286276,17286197,157
results/06_tiger/lib45_MappedOn_tair10,Chr1,19331946,19332438,19332192,492
results/06_tiger/lib45_MappedOn_tair10,Chr2,521682,522003,521842,321
results/06_tiger/lib45_MappedOn_tair10,Chr2,12583758,12583925,12583842,167
results/06_tiger/lib45_MappedOn_tair10,Chr5,22174106,22174141,22174124,35
results/06_tiger/lib46_MappedOn_tair10,Chr1,2873024,2874393,2873708,1369
results/06_tiger/lib46_MappedOn_tair10,Chr1,29352471,29353150,29352811,679
results/06_tiger/lib46_MappedOn_tair10,Chr2,6382338,6382537,6382438,199
results/06_tiger/lib46_MappedOn_tair10,Chr2,18216876,18217233,18217054,357
results/06_tiger/lib46_MappedOn_tair10,Chr3,7558475,7559462,7558969,987
results/06_tiger/lib46_MappedOn_tair10,Chr4,5801490,5801806,5801648,316
results/06_tiger/lib46_MappedOn_tair10,Chr4,8386028,8386175,8386102,147
results/06_tiger/lib46_MappedOn_tair10,Chr5,15878365,15879014,15878689,649
results/06_tiger/lib46_MappedOn_tair10,Chr5,19809497,19812038,19810767,2541
results/06_tiger/lib47_MappedOn_tair10,Chr1,2143073,2143472,2143273,399
results/06_tiger/lib47_MappedOn_tair10,Chr2,265493,266205,265849,712
results/06_tiger/lib47_MappedOn_tair10,Chr3,7731830,7731993,7731912,163
results/06_tiger/lib47_MappedOn_tair10,Chr3,9429837,9430349,9430093,512
results/06_tiger/lib47_MappedOn_tair10,Chr4,5425097,5425596,5425347,499
results/06_tiger/lib47_MappedOn_tair10,Chr5,9529135,9529257,9529196,122
results/06_tiger/lib47_MappedOn_tair10,Chr5,26349649,26350108,26349879,459
results/06_tiger/lib48_MappedOn_tair10,Chr1,24649963,24650355,24650159,392
results/06_tiger/lib48_MappedOn_tair10,Chr3,15743493,15751536,15747515,8043
results/06_tiger/lib48_MappedOn_tair10,Chr3,17213591,17213642,17213617,51
results/06_tiger/lib48_MappedOn_tair10,Chr4,17540043,17541057,17540550,1014
results/06_tiger/lib48_MappedOn_tair10,Chr5,18504366,18512821,18508594,8455
results/06_tiger/lib48_MappedOn_tair10,Chr5,23263123,23263401,23263262,278
results/06_tiger/lib49_MappedOn_tair10,Chr1,4932549,4933125,4932837,576
results/06_tiger/lib49_MappedOn_tair10,Chr1,27712849,27713583,27713216,734
results/06_tiger/lib49_MappedOn_tair10,Chr2,2244840,2244872,2244856,32
results/06_tiger/lib49_MappedOn_tair10,Chr2,6345574,6346580,6346077,1006
results/06_tiger/lib49_MappedOn_tair10,Chr2,15546792,15547649,15547220,857
results/06_tiger/lib49_MappedOn_tair10,Chr3,3658681,3661889,3660285,3208
results/06_tiger/lib49_MappedOn_tair10,Chr4,17038397,17038995,17038696,598
results/06_tiger/lib49_MappedOn_tair10,Chr5,3509102,3509307,3509204,205
results/06_tiger/lib49_MappedOn_tair10,Chr5,13226933,13227155,13227044,222
results/06_tiger/lib49_MappedOn_tair10,Chr5,17214476,17215619,17215048,1143
results/06_tiger/lib49_MappedOn_tair10,Chr5,25720100,25721985,25721042,1885
results/06_tiger/lib5_MappedOn_tair10,Chr1,13061762,13062354,13062058,592
results/06_tiger/lib5_MappedOn_tair10,Chr1,13079352,13079617,13079484,265
results/06_tiger/lib5_MappedOn_tair10,Chr1,22518859,22519211,22519035,352
results/06_tiger/lib5_MappedOn_tair10,Chr3,8039464,8039688,8039576,224
results/06_tiger/lib5_MappedOn_tair10,Chr3,21028479,21029008,21028743,529
